"month","day","year","hour","minute","second","mw1","mw","drum_tsat","sec_sh_t","rh_out_t","pri_sh_t","hp_chest_in_temp","rh_bowl_in_t","fwd_temp_econ","hp_chest_delta_temp","ip_case_delta_temp","hp_stress_ratio","ip_stress_ratio","sh_dsup_flow","turb_throttle","mn_stm_cv","pulv_in_s","mw2"
3,23,2017,21,30,0,818.4,818.4,668.9,1000.9,1010.6,732.7,984,992.6,538.6,39.8,-3.3,0,0,385.9,2265.9,56,7,818.4
3,23,2017,21,35,0,813.9,813.9,667.1,996.9,1010.5,730.9,982.4,994.1,537.8,36.9,-2.8,0,0,324.4,2234.3,50.9,7,813.9
3,23,2017,21,40,0,816.2,816.2,666.8,998.8,1010.3,730.7,983.4,994.3,537.9,37.7,-2.3,0,0.1,343.9,2229.7,52.2,7,816.2
3,23,2017,21,45,0,801.6,801.6,665.8,999,1007.5,729,983.3,993,536.9,37.4,-2.9,0,0.1,334.6,2221.6,52.9,7,801.6
3,23,2017,21,50,0,781,781,662.4,999.9,1002,729.8,983.3,990,534.6,37.3,-2.8,0,0,334.3,2168.9,53.5,7,781
3,23,2017,21,55,0,758.7,758.7,658.8,999.2,1000.9,728.1,984,989.4,531.7,37.8,-1.7,0,0,337.8,2116.9,51.1,7,758.7
3,23,2017,22,0,0,741.7,741.7,655.8,1001,1003,731.2,984.4,989.7,529.5,38.1,-2,0,0,368.5,2077.6,52.9,7,741.7
3,23,2017,22,5,0,720.5,720.5,653,1000.7,1004.2,730.9,984.8,989.9,526.7,38.5,-2.3,0,0,371.6,2040.4,53.5,7,720.5
3,23,2017,22,10,0,700,700,650.1,1001.4,1004.3,732,985.1,990.2,523.6,38.9,-2.6,0,0,379.4,2006.1,54.7,7,700
3,23,2017,22,15,0,677,677,644.8,997.3,1003.1,732.5,983.9,989.6,520.3,38.1,-2.8,0,0,363.6,1931.2,50.6,7,677
3,23,2017,22,20,0,657.7,657.7,642.1,999.8,1002.8,732.3,984.1,988.7,517.2,38.8,-2.9,0,0,364.3,1898.2,53.9,7,657.7
3,23,2017,22,25,0,634.2,634.2,637.4,991.6,997.8,729.1,981.7,987.1,513.3,36.8,-2.3,0,0,320,1836.2,46.4,7,634.2
3,23,2017,22,30,0,614.9,614.9,632.6,993.4,994.5,731.4,980.6,983.9,510.3,36,-2.1,0,0,318,1772,48.8,6,614.9
3,23,2017,22,35,0,594.6,594.6,629.2,999.8,990.7,727.2,981.2,981.2,507,37.2,-2.4,0,-0.1,306.7,1733.5,56.2,6,594.6
3,23,2017,22,40,0,573.1,573.1,626.5,1001.8,990.5,723,983.8,980.4,503.6,40.3,-2.3,0,-0.1,289.1,1704.3,58.5,5,573.1
3,23,2017,22,45,0,567.7,567.7,621.4,995.5,989.3,717.4,982.1,979.6,501.6,39.1,-2.3,0,-0.1,262.2,1633,52.1,5,567.7
3,23,2017,22,50,0,567.5,567.5,617.2,993.3,988.8,713.9,980.6,978.8,501.7,37.6,-2.2,0,-0.1,274.6,1571.2,50.2,5,567.5
3,23,2017,22,55,0,568.2,568.2,614.5,993.8,987.4,716.8,979.4,978,501.7,36.6,-2.1,0,-0.1,284.4,1532.8,50.6,5,568.2
3,23,2017,23,0,0,569,569,615,1001.6,989.8,719,981.5,978.1,502,38.9,-3,0,-0.1,303.1,1540.8,58.5,5,569
3,23,2017,23,5,0,569.4,569.4,615.9,1001.7,992.9,719.8,983.3,979.7,502.1,40.9,-3.4,0,-0.1,311.8,1555.3,59,5,569.4
3,23,2017,23,10,0,568.7,568.7,616.2,1000.6,994.9,718.3,983.5,981.3,502.1,40.3,-3.6,0,-0.1,308.2,1560,56.2,5,568.7
3,23,2017,23,15,0,566.3,566.3,615,997.7,995.1,719.5,982.6,982.5,501.4,38.6,-3,0,-0.1,303,1544.2,52.6,5,566.3
3,23,2017,23,20,0,567.4,567.4,614.9,998,995.6,720.8,982.2,983,501.5,38.1,-3,0,0,310.9,1541.9,53.8,5,567.4
3,23,2017,23,25,0,567.7,567.7,614.6,998,996,719.7,982.4,983.5,501.3,38.1,-3.1,0,0,306.4,1538.5,53.7,5,567.7
3,23,2017,23,30,0,567.7,567.7,614.1,999.3,996.9,721.1,982.7,984,501.4,38.2,-3.2,0,0,312.7,1532.8,55.3,5,567.7
3,23,2017,23,35,0,569.1,569.1,615.3,1000.3,997.9,721.2,983.2,984.5,501.7,38.5,-3.2,0,0,319.6,1546.5,56.7,5,569.1
3,23,2017,23,40,0,566.5,566.5,614.3,998.1,998.4,721.6,982.9,985,501.4,38.1,-3.1,0,0,316.7,1534.3,53.1,5,566.5
3,23,2017,23,45,0,569,569,614.8,999.8,999.1,721.9,983,985.5,501.6,38.1,-2.9,0,0,322.3,1541.9,54.7,5,569
3,23,2017,23,50,0,568.1,568.1,614.8,998.8,999.4,721.4,983.1,986,501.5,38,-2.8,0,0,319.9,1541.6,53.7,5,568.1
3,23,2017,23,55,0,567.1,567.1,614.2,997.7,999.1,721.2,982.4,986.3,501.4,37.5,-2.7,0,0,315.1,1535,52.9,5,567.1
3,24,2017,0,0,0,568.5,568.5,614.5,998.1,999.3,722.2,982.5,986.2,501.5,37.8,-2.8,0,0,319.5,1538.5,53.9,5,568.5
3,24,2017,0,5,0,567.5,567.5,614.3,999.5,999.8,722.5,982.7,986.1,501.5,38.3,-2.9,0,0,318.9,1536.3,54.7,5,567.5
3,24,2017,0,10,0,567.9,567.9,614.3,998.4,999.7,722.7,982.6,986,501.3,38.4,-3,0,0,322.2,1536.3,53.9,5,567.9
3,24,2017,0,15,0,558.2,558.2,613.6,997.5,999.2,722,982.1,985.8,500.6,38.1,-3,0,0,318.9,1533.7,52.8,5,558.2
3,24,2017,0,20,0,543.8,543.8,611,992.3,994.9,720.1,980.2,983.8,497.4,36.5,-3.1,0,0,290.7,1504.7,48.2,5,543.8
3,24,2017,0,25,0,543.9,543.9,608.1,996,992.8,722.5,979.5,982.7,496.6,36,-2.5,0,0,280.9,1465.3,52.4,5,543.9
3,24,2017,0,30,0,547.6,547.6,609.7,1004.5,996,724.7,982.9,983.3,497.7,39.9,-3,0,0,322.6,1485.4,61.5,5,547.6
3,24,2017,0,35,0,546.9,546.9,610.4,1002.2,997.8,723.4,984.1,984,497.9,40.8,-3.6,0,0,322.7,1495.6,59.2,5,546.9
3,24,2017,0,40,0,546.1,546.1,610.5,1000,998.7,723.8,983.7,984.7,497.5,39.3,-4.1,0,0,317.2,1497.9,54.6,5,546.1
3,24,2017,0,45,0,545.2,545.2,611.1,999.4,999,723.9,983.3,985.3,497.1,37.9,-3.7,0,0,311.9,1508.1,54.2,5,545.2
3,24,2017,0,50,0,544.8,544.8,610,998,998.9,723.4,982.9,985.7,496.6,36.5,-3.6,0,0,309.6,1493.4,51.3,5,544.8
3,24,2017,0,55,0,545.3,545.3,609.8,999.7,999.3,724.2,982.6,985.9,496.8,35.3,-3.7,0,0,315.2,1490.3,52.2,5,545.3
3,24,2017,1,0,0,546.9,546.9,610.1,1000.7,1000,725,983.3,986.1,496.9,35,-3.7,0,0,325.5,1493.4,51.5,5,546.9
3,24,2017,1,5,0,546.4,546.4,610.5,999.7,1000.4,724.6,983.5,986.2,496.7,34.3,-3.7,0,0,327.9,1499.9,50.4,5,546.4
3,24,2017,1,10,0,544.9,544.9,610.3,996.6,999.4,724.6,982.2,986.4,496.9,32,-3.4,0,0,320.5,1496.8,46.7,5,544.9
3,24,2017,1,15,0,544.5,544.5,609.6,997.5,999,724.1,981.8,986.4,496.6,31.6,-3.2,0,0,312,1487.7,46.8,5,544.5
3,24,2017,1,20,0,546.4,546.4,610,999.5,999.5,725.2,982.5,986.1,496.8,32.2,-3.4,0,0,321.5,1493.4,49.6,5,546.4
3,24,2017,1,25,0,545.5,545.5,609.8,998.4,999.4,724.3,982.4,985.8,497.1,32.2,-3.6,0,0,322.1,1492.3,49.1,5,545.5
3,24,2017,1,30,0,543.3,543.3,609.7,998.8,999.4,724.7,982.7,985.5,496.7,32.5,-3.8,0,0,322.7,1492.3,47.9,5,543.3
3,24,2017,1,35,0,521.7,521.7,607.3,992.7,996.7,723.1,980.9,985.2,493.5,30.8,-2.8,0,0,302.5,1470.8,43.1,5,521.7
3,24,2017,1,40,0,500,500,602,988.7,991.4,723.1,978.2,982.1,489.2,28.6,-2.6,0,0,263.6,1414.4,39.3,5,500
3,24,2017,1,45,0,478.9,478.9,597.2,991.4,987,723.8,977.5,979,485.1,29.1,-2.4,0,0,253.3,1366,43,5,478.9
3,24,2017,1,50,0,458.7,458.7,594.3,997.3,985.1,724,978.6,976.1,481.2,31.2,-2.7,0,-0.1,249.4,1341.1,50.1,5,458.7
3,24,2017,1,55,0,455.5,455.5,592.6,1001,984.7,725.1,980.4,975.8,479.1,32.7,-2.8,0,-0.1,256.7,1322.1,53.8,5,455.5
3,24,2017,2,0,0,453.6,453.6,592.9,1005.3,986.7,726.4,982.6,975.5,478.6,34.5,-3,0,-0.1,273,1326.5,55.9,5,453.6
3,24,2017,2,5,0,454,454,593.4,1004.7,988.6,727.9,984.4,976,478.9,35.4,-3.1,0,-0.1,282.6,1334.4,54.5,5,454
3,24,2017,2,10,0,453.3,453.3,593.3,1002.2,988.6,728.1,984.4,979.6,480.5,34.3,-0.9,0,-0.1,282.9,1333.2,50.9,5,453.3
3,24,2017,2,15,0,454.1,454.1,593.7,1001.6,990.4,728,984,981,478.9,32.8,1.1,0,-0.1,284.6,1336.7,50.1,5,454.1
3,24,2017,2,20,0,453.5,453.5,593.5,999.6,991.1,727.9,983.6,981.6,478.7,32,1.5,0,-0.1,289.6,1335.4,47,5,453.5
3,24,2017,2,25,0,453,453,592.9,998.5,991.1,728.2,982.7,978.8,478.7,31.1,-1.6,0,-0.1,289.1,1329.1,47.2,5,453
3,24,2017,2,30,0,454,454,592.8,999.7,991.3,728.3,982.9,978.7,478.5,31.3,-1.9,0,0,294.9,1328.8,47.6,5,454
3,24,2017,2,35,0,453.2,453.2,592.8,998.9,991.4,728.5,982.7,978.7,478.7,31.1,-2.2,0,0,296.2,1328.5,47.4,5,453.2
3,24,2017,2,40,0,453.5,453.5,592.9,999.4,991.7,729.3,982.4,978.7,478.6,30.9,-2.5,0,0,299.5,1329.1,47.4,5,453.5
3,24,2017,2,45,0,453.7,453.7,593.2,999.8,991.9,730.2,982.5,978.7,478.7,30.9,-2.8,0,0,303.5,1332.1,48.3,5,453.7
3,24,2017,2,50,0,453.2,453.2,593,1000.5,992.5,729,983,978.6,478.4,31.4,-3,0,0,302.5,1332.1,49.3,5,453.2
3,24,2017,2,55,0,453,453,592.8,999.2,992.5,729.6,983,978.5,478.5,31.4,-3.4,0,0,304.4,1328.8,47.9,5,453
3,24,2017,3,0,0,453.6,453.6,593,999,992.6,730.5,982.8,978.4,478.7,31.2,-3.8,0,0,310.8,1332.1,47.4,5,453.6
3,24,2017,3,5,0,453.4,453.4,592.9,998.8,992.6,729.4,982.4,978.2,478.4,30.9,-3.7,0,0,305.3,1329.7,47.2,5,453.4
3,24,2017,3,10,0,451.6,451.6,593,999,992.9,730.3,982.4,978,478.4,30.8,-3.6,0,0,308.3,1334.4,47.4,5,451.6
3,24,2017,3,15,0,450.4,450.4,592.9,998.1,991.9,729.8,982.1,977.8,477.6,30.5,-3.4,0,0,304.8,1334.4,47,5,450.4
3,24,2017,3,20,0,451.9,451.9,592.4,997.9,990.2,729.8,981.8,977.9,477.3,30.3,-3.6,0,0,299.6,1326.5,46.8,5,451.9
3,24,2017,3,25,0,475.2,475.2,594.6,1002.1,992.3,732,982.7,978.9,480.7,31.1,-3.2,0,0,328.8,1341.1,51.3,5,475.2
3,24,2017,3,30,0,495.2,495.2,599.2,1004.3,995.7,733.5,984.5,980.3,485.5,32.9,-3.4,0,0,366.4,1387.6,52.9,5,495.2
3,24,2017,3,35,0,516.7,516.7,602.9,1001.8,997.9,732.3,984.6,982.4,489.9,33,-3.4,0,0,376.1,1422.3,49.5,5,516.7
3,24,2017,3,40,0,523.3,523.3,606.4,999.2,999.2,730.9,984.3,983.8,492.5,32.7,-3.9,0,0,388.6,1466.4,46.6,5,523.3
3,24,2017,3,45,0,523.5,523.5,606,993.2,998.1,728.4,981.7,983.3,492.5,30.2,-3.5,0,0,356.3,1458.5,41.7,5,523.5
3,24,2017,3,50,0,522.7,522.7,605.2,992.7,995.3,727.8,980.2,982.7,492.5,28.9,-3.2,0,0,349.6,1447.1,41.6,5,522.7
3,24,2017,3,55,0,523.7,523.7,605,994.9,993.6,728.1,979.8,982.1,492.6,29.9,-2.9,0,0,348.2,1444.6,44.5,5,523.7
3,24,2017,4,0,0,524.8,524.8,605.6,999.4,993.7,728.2,981,981.5,492.7,31.5,-2.7,0,0,352.1,1451.6,49.7,5,524.8
3,24,2017,4,5,0,524.4,524.4,605.4,998.9,993.9,727.8,981.6,981,492.6,31.9,-3.4,0,0,348.8,1449.1,49.2,5,524.4
3,24,2017,4,10,0,523.2,523.2,605,997.3,993.5,728.6,981.2,981.1,492.5,31.3,-3.3,0,0,346.1,1445.2,47.3,5,523.2
3,24,2017,4,15,0,524.6,524.6,605.8,997.3,993.6,728.1,981.4,981.3,493.1,31.3,-3.3,0,0,347.2,1453.6,47.5,5,524.6
3,24,2017,4,20,0,523.5,523.5,605.1,997,993.2,728.1,980.9,981.5,492.6,30.7,-3.3,0,0,337.3,1444.6,46.8,5,523.5
3,24,2017,4,25,0,525,525,605.4,1001.7,994.7,728.3,982.2,981.7,492.8,31.9,-3.3,0,0,346.1,1449.4,51.3,5,525
3,24,2017,4,30,0,524.8,524.8,605.9,997.8,994.6,727.8,982.1,981.8,492.7,31.6,-3.2,0,0,346.3,1455,47.5,5,524.8
3,24,2017,4,35,0,540.1,540.1,607.3,998.8,995.3,728.5,981.7,982,494.5,31.1,-3.2,0,0,350.1,1464.2,48.3,5,540.1
3,24,2017,4,40,0,556.5,556.5,610.6,1006,1000.4,729.9,984.2,984.9,497.8,33.4,-3.4,0,0,380.6,1502.4,54.6,5,556.5
3,24,2017,4,45,0,553.8,553.8,612.4,1003.4,1003.7,726.6,985.6,987.7,498.5,34.3,-3.4,0,0,386.6,1527.1,51.2,5,553.8
3,24,2017,4,50,0,552.5,552.5,611,995,1002.8,725.2,982.8,987.8,498,30.5,-3.4,0,0.1,357.4,1506.7,42.3,5,552.5
3,24,2017,4,55,0,552.7,552.7,610.7,996.6,1002.6,725.1,981.9,988,498.2,29.7,-3.4,0,0.1,358.6,1503.4,44.8,5,552.7
3,24,2017,5,0,0,552.9,552.9,610.7,998.5,1002.8,725.2,982.3,988.2,498.1,30.4,-3.4,0,0.1,363.9,1504.4,47,5,552.9
3,24,2017,5,5,0,553.6,553.6,611.1,998,1002.9,726.1,982,988.4,498.2,30.6,-3.3,0,0.1,366.4,1508.1,47.2,5,553.6
3,24,2017,5,10,0,553.7,553.7,611.1,997.6,1003,726.2,982.1,988.6,498,31,-3.3,0,0.1,363.6,1508.1,46.8,5,553.7
3,24,2017,5,15,0,553,553,611.5,997.5,1002.8,726.3,981.7,988.8,498.1,31,-3.3,0,0.1,364.2,1512.6,47,5,553
3,24,2017,5,20,0,552.8,552.8,610.9,997.5,1002.5,725.7,981.4,989,497.9,30.8,-3.3,0,0.1,357.5,1506.9,47,5,552.8
3,24,2017,5,25,0,552.7,552.7,611.3,998.9,1003,726.4,981.9,989.4,498.2,31.2,-3.1,0,0.1,360.1,1511.4,48.1,5,552.7
3,24,2017,5,30,0,552.7,552.7,611.4,998.6,1003,725.8,982.1,989.8,498.2,31.3,-3.2,0,0.1,356.1,1512.3,49,5,552.7
3,24,2017,5,35,0,571.3,571.3,612.8,1000.4,1004.7,730.2,982.5,991.1,500.2,31.5,-2.9,0,0.1,378.7,1519.3,49.9,5,571.3
3,24,2017,5,40,0,596.1,596.1,618.6,1008.3,1011.8,733.1,985.9,994.2,504.3,34.7,-4,0,0.1,430.6,1590.3,56.2,5,596.1
3,24,2017,5,45,0,618.6,618.6,622.6,1002.7,1016.3,733.6,985.6,998.1,508.4,33.8,-4.3,0,0.1,437.7,1634.4,50.6,5,618.6
3,24,2017,5,50,0,632,632,627.2,1007.9,1019.6,739.7,986.9,1001.7,510.8,34.4,-3.5,0,0.1,470.5,1693.8,54,5,632
3,24,2017,5,55,0,656.3,656.3,631.9,1002.3,1019.6,736,986.6,1003.4,514.4,33.3,-2.4,0,0.2,491.1,1753.9,47.9,6,656.3
3,24,2017,6,0,0,671.9,671.9,635.2,990.8,1009.4,729.2,983.4,998.9,517,29.5,-2.7,0,0.2,472.1,1791,36.9,6,671.9
3,24,2017,6,5,0,694.7,694.7,637.5,998.9,999.4,732.1,982.3,992,520.3,29.1,-2.7,0,0.1,483.5,1812.5,46.3,6,694.7
3,24,2017,6,10,0,716.3,716.3,641.9,1005,996.1,727.5,985.7,989.6,524,33.3,-1.7,0,0.1,492.1,1868,51.8,6,716.3
3,24,2017,6,15,0,735.7,735.7,645.9,1003.1,994.9,730.8,986,987.3,527.4,33.4,-1.8,0,0,499.9,1923.3,49.5,6,735.7
3,24,2017,6,20,0,737.2,737.2,650.1,1001.6,993.2,732.4,985.8,986.2,528.5,32.8,-2.1,0,0,499.9,1990.6,47.9,6,737.2
3,24,2017,6,25,0,754.5,754.5,652.9,996.5,993.6,727.1,984,985.2,530,31.1,-2.8,0,0,498.5,2024.6,43.2,6,754.5
3,24,2017,6,30,0,778.8,778.8,656.3,1003.1,1002,730.6,985.6,989.3,533,33.1,-2.5,0,0,499.3,2072,48.8,7,778.8
3,24,2017,6,35,0,798.6,798.6,659.5,995.7,1005.7,730.9,983.6,992.9,535.3,31.5,-2.9,0,0,500,2116.9,42.8,7,798.6
3,24,2017,6,40,0,820.5,820.5,663.4,995.4,1009.2,729.5,982.5,995.6,537.9,30.9,-2.7,0,0,500,2174.4,42.5,7,820.5
3,24,2017,6,45,0,839.6,839.6,667.7,992.1,1007.7,728.8,981,994.6,540.9,30.3,-3.2,0,0,500,2239.1,40.5,7,839.6
3,24,2017,6,50,0,859.5,859.5,671,991.4,1001.9,728.7,979.5,992,543,29.9,-2.1,0,0,500,2286.5,40.9,7,859.5
3,24,2017,6,55,0,877.1,877.1,672.6,992.9,996.7,726.2,978.9,988.9,545.2,30.4,-1.3,0,0,499.9,2303,43.2,7,877.1
3,24,2017,7,0,0,896.9,896.9,674.1,995.4,994.8,728.3,979.1,985.9,548.1,31.4,-1.5,0,0,498.4,2320.8,46.4,7,896.9
3,24,2017,7,5,0,896.8,896.8,675,995.2,992.1,726.4,979.9,983.6,548.1,32,-1.6,0,0,478.7,2334.6,47,7,896.8
3,24,2017,7,10,0,900,900,674.7,997.4,990.3,724.9,980.4,982.1,548.7,32.4,-1.9,0,-0.1,476.7,2325.6,49,7,900
3,24,2017,7,15,0,901.9,901.9,674.9,1001.3,993.3,725.6,982.7,983.4,549.1,34.2,-1.6,0,-0.1,476.6,2331.6,52.2,7,901.9
3,24,2017,7,20,0,899.8,899.8,675.1,998.3,994.9,725,982.6,984.7,548.7,33.4,-1.6,0,-0.1,463.2,2335.5,47.7,7,899.8
3,24,2017,7,25,0,900.1,900.1,675.7,998.4,997.5,724.8,983.3,985.3,549,33.5,-1.9,0,-0.1,473.4,2345.9,46.9,7,900.1
3,24,2017,7,30,0,892.1,892.1,674.9,1000.3,997.1,724.9,983.5,984.9,548.5,33,-2.6,0,-0.1,447.8,2338.1,48.6,7,892.1
3,24,2017,7,35,0,873.1,873.1,673.4,1002.5,996.1,724.8,984.5,984.6,546.1,33.4,-2.4,0,-0.1,442,2323.7,51.2,7,873.1
3,24,2017,7,40,0,847,847,670.6,1000.5,995.1,721.6,984.3,984.3,543.1,32.5,-2.1,0,-0.1,402.9,2280.6,48.8,7,847
3,24,2017,7,45,0,828.9,828.9,668.7,1003.8,997.2,722.6,986.5,985,540.9,34,-2.4,0,0,428.2,2257.8,51.2,7,828.9
3,24,2017,7,50,0,808.6,808.6,666.4,1007.9,999.4,723.2,987.7,986.1,538.9,34.6,-2.6,0,0,439.8,2232.9,54.1,7,808.6
3,24,2017,7,55,0,784,784,663.8,1003.8,999.6,720.4,987.8,987,535.5,34,-2.1,0,0,427.9,2198.2,49.3,7,784
3,24,2017,8,0,0,758.7,758.7,659.7,1003.7,999.6,719.1,987.6,987.3,532.3,33.5,-2.2,0,0,420.8,2141.6,49.1,7,758.7
3,24,2017,8,5,0,738.3,738.3,655.1,1001.8,998.8,717.9,987.1,987.7,528.9,32.9,-2.3,0,0,424,2069.3,46.8,7,738.3
3,24,2017,8,10,0,730.1,730.1,652.3,1005.4,1001.8,720.7,988.1,988,528,33.7,-2.5,0,0,468,2029.2,49.9,7,730.1
3,24,2017,8,15,0,707.6,707.6,649.9,1002.1,1001.8,716.7,987.5,988.4,525.4,32.8,-2.7,0,0,462.2,2003.9,46.3,7,707.6
3,24,2017,8,20,0,686.3,686.3,645.8,999.9,1002,717,986.2,988.7,521.8,31.7,-3,0,0,440.5,1949.8,45,7,686.3
3,24,2017,8,25,0,661.9,661.9,641.8,1000.6,1002.8,716.9,986.3,989.1,518.9,32.2,-3.2,0,0,438.3,1898,46.4,7,661.9
3,24,2017,8,30,0,638.2,638.2,637.3,998,1001.2,717.9,984.6,988.8,514.5,30.9,-2.5,0,0,438.1,1839.7,44.8,7,638.2
3,24,2017,8,35,0,619,619,633.4,998.2,998.5,719.3,984.9,987.3,510.4,31.6,-2.3,0,0,430.3,1788.6,45.2,7,619
3,24,2017,8,40,0,608.7,608.7,628.9,998.9,995.2,714.6,983.6,985.3,509.3,30.7,-2.8,0,0,421.5,1728,46.8,6.2,608.7
3,24,2017,8,45,0,587.4,587.4,625.8,1001.9,995,715.9,985.5,983.6,506.2,32.9,-3,0,0,402.9,1694.9,48.8,6,587.4
3,24,2017,8,50,0,566.5,566.5,621.3,991.7,987.7,715.2,981.8,980,502.2,29.8,-2.6,0,0,373,1637.5,40.1,6,566.5
3,24,2017,8,55,0,545.2,545.2,618.1,993.2,981.5,708.9,980.8,975.1,498.9,29.8,-2.4,0,-0.1,373.2,1602.8,42,5,545.2
3,24,2017,9,0,0,524,524,613.3,992.7,974.7,707.1,979.9,970.3,495,29.8,-2.2,0,-0.1,318.1,1548.7,42.9,5,524
3,24,2017,9,5,0,503.6,503.6,607.7,997.9,968.8,708.9,980.3,965.4,491,31,-2.7,0,-0.2,306.5,1486.6,48.5,5,503.6
3,24,2017,9,10,0,483,483,603.8,1000.8,965.6,703.2,982.2,962.3,487.4,32.8,-2.2,0,-0.2,313.9,1446.9,51.2,5,483
3,24,2017,9,15,0,461.3,461.3,598.4,999,962.8,706.9,982.3,959.5,483.1,32.8,-1.5,0,-0.3,299.4,1388.8,49.3,5,461.3
3,24,2017,9,20,0,440.7,440.7,593.8,998.9,960.6,708.7,981.9,956.6,478.7,32.3,-1.8,0,-0.3,293.7,1344.3,48.6,5,440.7
3,24,2017,9,25,0,418.3,418.3,590.5,998,958.1,701.6,981.8,954.1,474,32.1,-2.2,0,-0.3,286.3,1317.2,47.9,5,418.3
3,24,2017,9,30,0,405.1,405.1,590,995.4,956.5,702.9,981.2,951.7,469.7,31.3,-2.4,0,-0.3,271.2,1316.6,45.2,5,405.1
3,24,2017,9,35,0,402.6,402.6,588.9,992.4,954.1,701.5,979.3,949.4,468.7,29.5,-2.6,0,-0.3,244.1,1304,43.5,5,402.6
3,24,2017,9,40,0,402.6,402.6,589.1,995.9,954,695.3,979.2,947.9,468.5,29.9,-2.1,0,-0.3,247,1307.1,47.1,4,402.6
3,24,2017,9,45,0,403.3,403.3,590,994.9,953.8,697.7,979.8,946.6,468.8,31,-2.2,0,-0.3,246.4,1316.4,46.4,4,403.3
3,24,2017,9,50,0,403.4,403.4,589.8,988.7,949.8,696.9,977.3,944.7,468.3,29,-2.2,0,-0.3,232.3,1314.2,41.4,4,403.4
3,24,2017,9,55,0,402.6,402.6,589.5,990.9,946.2,689.3,976.4,942.2,468.7,28.6,-2,0,-0.3,222.8,1310.4,44.5,4,402.6
3,24,2017,10,0,0,403.6,403.6,590,993,943.7,693.2,976.8,939.7,468.8,29.6,-1.8,0,-0.3,223.5,1315.2,47.1,4,403.6
3,24,2017,10,5,0,403.4,403.4,589.8,993.8,941.3,695,976.9,937.2,468.5,30.2,-1.7,0,-0.3,216.6,1311.7,48.1,4,403.4
3,24,2017,10,10,0,403.1,403.1,589.3,995.3,939.9,689.8,977.6,934.7,468.6,31.4,-2.6,0,-0.3,212.8,1307.3,49.5,4,403.1
3,24,2017,10,15,0,403,403,589.4,998.9,939.8,694,978.8,934.1,468.7,31.9,-2.4,0,-0.3,213.5,1308.5,52.6,4,403
3,24,2017,10,20,0,404.2,404.2,589.7,1002,940.9,696.1,980.4,933.6,468.8,32.9,-2.2,0,-0.3,213,1312,54,4,404.2
3,24,2017,10,25,0,403,403,589.6,999.7,941.1,691.2,981.1,933.1,468.8,32.8,-2.6,0,-0.3,218.1,1311.7,51.5,4,403
3,24,2017,10,30,0,404.3,404.3,589.7,1000.1,941.8,692.7,981.5,932.8,468.6,32.6,-3.1,0,-0.3,215.1,1311.7,50.3,4,404.3
3,24,2017,10,35,0,404.1,404.1,590.2,999.9,943.1,694.4,981.6,933.1,468.9,32.1,-3,0,-0.2,222.2,1317.4,50.4,4,404.1
3,24,2017,10,40,0,403.8,403.8,589.7,998.3,944.2,693.9,981.4,933.5,468.5,31.1,-2.9,0,-0.2,218.5,1314.2,48.5,4,403.8
3,24,2017,10,45,0,401,401,589.5,998.3,945.2,694.8,981.1,933.8,467.9,30.7,-2.9,0,-0.2,216.4,1313,48.5,4,401
3,24,2017,10,50,0,401.1,401.1,589.4,998.8,946.1,696,981.3,934.1,468.1,30.9,-3.1,0,-0.2,219.3,1311.7,49,4,401.1
3,24,2017,10,55,0,401.7,401.7,589.4,998.8,946.4,695.1,981.3,934.5,467.8,30.9,-3.4,0,-0.2,220.7,1311.7,48.6,4,401.7
3,24,2017,11,0,0,401.1,401.1,588.9,999.1,947.8,696.5,981.4,934.8,467.6,31,-3.6,0,-0.1,220.6,1305.1,48.6,4,401.1
3,24,2017,11,5,0,401.2,401.2,589.8,999.4,948.8,698,981.7,935.1,467.8,31.3,-3.8,0,-0.1,227.6,1315.2,49.2,4,401.2
3,24,2017,11,10,0,400.9,400.9,589.5,998.7,949.5,696.3,981.8,935.5,467.9,31.5,-4,0,-0.1,223.3,1313,49,4,400.9
3,24,2017,11,15,0,401.3,401.3,589.6,998.1,949.9,696.6,981.3,935.8,467.8,31,-4.1,0,-0.1,227.3,1314.9,48.5,4,401.3
3,24,2017,11,20,0,400.7,400.7,589.4,998,950.4,697.7,981.8,936.1,468,31.5,-3.9,0,-0.1,230.5,1313,47.9,4,400.7
3,24,2017,11,25,0,401.4,401.4,589.4,996.3,950.1,697.4,980.8,936.5,467.8,30.6,-3.7,0,-0.1,226.8,1313,46.5,4,401.4
3,24,2017,11,30,0,401.2,401.2,589.2,997,950.3,698.9,980.3,936.8,467.7,30.1,-3.4,0,-0.1,226.2,1310.7,47.4,4,401.2
3,24,2017,11,35,0,401.7,401.7,589.6,998.7,950.7,699.5,980.7,937.1,467.7,30.7,-3.3,0,0,227.1,1315.2,48.8,4,401.7
3,24,2017,11,40,0,400.9,400.9,589.3,997.1,950.6,699,980.6,937.1,468.1,30.7,-3.4,0,0,226.1,1311.7,47.9,4,400.9
3,24,2017,11,45,0,400.2,400.2,589.3,996.5,950.3,699.7,980.2,937.1,467.8,30.4,-3.5,0,0,225.6,1310.7,47.5,4,400.2
3,24,2017,11,50,0,401.3,401.3,589.3,996.9,950.2,700,980.2,937.1,467.8,30.6,-3.5,0,0,226.8,1310.7,47.7,4,401.3
